0,12.1667,25.9667,29.8333,240.0333,109.0667,48.0,11.9,21.3333,31.2667,16.1,11.9333,16.6667,156.7333,22.0333,55.2333,71.4667,35.0,36.9667,133.0,49.9333,32.2,98.3,13.4,82.7667,38.0,18.7333,68.4333,63.6667,11.8,14.2,45.4,8.6667,13.3333,32.6667,102.7333,41.6667,32.9333,8.3667,69.3,153.4667,41.3,45.9667,60.6667,51.9,74.9667,56.7667,40.4667,43.6333,74.2667,52.8333,42.2333,58.0,28.7667,35.7667,54.3,58.7,55.5667,51.7,73.5,101.3333,37.8,65.8333,43.8,54.0667,36.6667,39.3,6.8667,89.1333,74.5667,95.1667,100.6333,6.1333,65.8667,71.5333,240.0333,6.8333,6.8,136.7667,46.5667,176.4
1,11.6333,21.4,30.7,45.6333,166.4333,29.3,19.9667,25.6,28.1333,13.4333,95.2667,34.7,26.8667,106.4667,33.9667,138.5333,81.0667,34.2333,58.6,29.7667,11.7,41.8,21.7333,13.3333,32.3333,14.0333,11.0333,15.7333,23.6667,59.9667,10.4,11.9667,17.5667,15.5667,226.3667,11.4333,91.1,16.6667,96.5,151.7333,41.3333,39.2667,77.9333,28.8,69.7667,66.8333,91.9,51.2333,72.0333,88.2,53.2333,60.6333,93.3333,62.8667,110.4,44.0667,30.1667,77.3,141.8667,95.0667,69.3,47.6333,5.4,6.7667,70.8667,3.0667,6.3333,52.6,4.3667,71.1,48.8,184.0,213.5,240.0333,2.4667,4.1,3.8667,48.7667,6.6,76.9333
2,10.6333,111.0667,11.8,69.3333,69.5667,83.2333,59.3333,19.4333,23.6667,9.9667,36.5333,68.5667,28.6,20.2,37.2,36.7,121.1,34.3333,58.4333,25.2667,29.8,57.6667,19.9,32.5333,16.2667,19.4333,22.5667,35.4667,25.9667,9.3667,14.0333,68.5333,18.5333,104.5333,37.8667,9.5,15.3667,17.3333,55.2,37.3,72.9,56.3667,64.4667,165.5,76.5333,142.9,49.4,49.8667,81.2667,170.5333,60.4333,51.9,42.3,41.8667,54.7333,46.1,46.6,72.8,47.4333,101.0333,48.7667,52.2333,89.3333,45.3,125.5,53.1,37.5667,4.7667,1.9,44.5333,38.2,6.3333,60.0667,222.0333,36.4667,6.8667,104.3,59.5,39.6667,37.0333
3,11.1667,88.5333,63.9667,118.0333,70.4667,30.1333,13.2333,32.2667,16.1333,11.7,21.1333,34.2333,107.2667,131.9,44.0333,53.8667,142.4,56.2667,164.8667,27.2667,59.9667,22.0667,46.9667,10.1667,127.9333,15.7333,11.9,37.0,71.4333,14.3,18.9,7.9,14.3667,115.4,29.1,17.7333,192.3,66.4,12.9,18.3,50.4333,138.5,69.4333,69.8333,127.5,60.1333,51.3,240.0333,126.0333,96.7667,63.1667,142.0333,71.6333,130.8667,51.6,110.0667,38.1,133.6667,134.4333,134.9667,51.8,71.1,72.6,6.5333,37.0,97.7667,3.0667,6.4333,61.6,117.4333,118.0,6.3667,41.5667,40.8667,34.5,6.9333,7.2667,50.9,6.8667,159.8667
4,17.8333,27.3,38.5,71.1,83.0333,42.7333,11.3,20.6667,13.2667,20.3333,11.9333,80.3,78.7333,36.8667,51.3667,186.9,35.1333,34.7667,26.9667,40.2,24.5333,18.6,48.9333,240.0333,50.3333,23.9,12.2,11.1,16.8667,14.5,29.0,15.6,41.6667,90.7333,10.7333,27.1,15.5333,12.1667,79.7333,21.0667,157.9667,134.5333,68.4667,170.1667,49.3,52.4333,153.9667,101.6333,66.0333,53.7667,36.3667,83.8333,41.1,41.0,47.3,53.9333,73.8,67.7333,70.4333,99.7,72.6333,67.1333,45.9667,50.0667,63.1667,92.1333,230.5,90.9333,40.4333,38.6,127.3,71.8667,40.6,84.0667,41.9333,6.7667,58.5,48.2,39.4333,65.8
5,10.6333,21.4333,12.1,23.3,37.6333,41.3667,41.9,21.3,44.2,11.5667,12.6333,78.6333,68.3667,38.6,52.3333,60.4667,16.4333,36.7667,57.5667,74.0333,13.2333,11.7333,22.8667,51.5,35.7667,11.8333,39.2333,43.3667,23.2667,14.3333,13.2,31.9667,31.4667,90.2333,58.6667,81.9333,11.2667,26.3333,14.5667,21.9333,60.4,138.4667,134.6,45.9667,53.7,48.8667,190.1667,134.4333,165.4667,41.6667,119.4333,117.5667,88.9,63.6,117.1333,240.0333,224.8,76.5333,68.2,92.0667,37.3667,43.1,97.1667,145.4667,73.7667,93.0333,68.5667,77.9333,50.6333,66.5,6.8,57.8333,81.8333,83.4333,36.2667,1.5,65.9333,65.6,98.0333,65.5
6,13.7667,79.7333,56.9667,130.0667,119.0333,22.5333,20.3,23.0667,42.3,47.8667,11.7667,10.4333,85.5667,21.3667,33.6,59.2,75.3,37.1,129.7333,61.5,9.3,46.4333,12.2667,35.1667,10.0,14.0667,34.5333,11.7333,51.2333,12.2,16.5667,160.8333,31.2,21.4,64.9333,17.5333,15.5,14.0,67.9333,22.3,69.5667,164.5,86.8,45.7333,232.6667,238.6333,168.5333,36.7667,90.7333,42.5667,118.2333,59.2667,27.0667,87.8667,97.0333,61.6333,76.7333,64.3,239.4333,87.6667,51.1333,44.7,67.6,1.7667,2.1667,107.1,40.9333,65.4333,7.1333,40.7,73.6667,58.1,198.6333,44.3333,71.3667,6.9,227.3667,240.0333,6.7,52.3667
7,56.9667,25.5667,67.7,47.0667,82.0,39.8,30.2333,33.3667,72.9,12.7667,49.2333,38.6333,77.0667,40.3,31.8333,67.8667,10.3333,36.3667,133.5667,40.2333,7.9667,11.8,21.3,15.8333,17.8667,7.5,14.7,33.5667,15.3333,14.3333,12.6667,8.5667,15.9,23.2333,28.3333,7.9333,15.2667,17.7667,15.7333,12.7333,75.8333,169.8,143.7,63.2,54.8333,140.5,168.1,83.0667,75.3,49.8,49.1,49.8667,118.5667,63.0,139.8333,107.3333,73.9333,96.0,60.4333,39.4667,67.8,95.2333,118.0667,6.8,6.5667,45.1333,6.5667,6.1667,7.6,89.0,6.5667,5.8667,92.3333,103.3333,67.0667,6.4333,7.0333,57.0,39.6667,58.5333
8,34.0333,22.1333,42.4667,29.0333,37.5333,55.5,11.0,10.1,28.0667,25.7,12.3,116.4333,34.3333,113.5333,71.9333,62.9333,16.4667,28.4667,132.7667,22.4333,38.3,54.7667,28.8,10.1667,34.5333,49.9667,10.6,10.1,21.3667,14.7,14.0333,7.9667,198.3667,41.6333,69.1,8.1333,109.6333,24.4333,26.8333,17.3333,202.8667,147.9333,104.9333,52.1,45.0667,127.9333,53.1,44.8667,72.9333,75.9333,38.8,69.8667,87.8667,45.0,39.8,60.8667,42.2667,75.6,66.8,80.4333,36.8333,68.4333,77.0,2.0,100.0667,40.0667,75.6333,128.3,67.5667,38.2333,101.3,5.7333,79.0,76.7333,1.9333,93.0667,6.3667,60.0667,6.6667,61.0
9,13.1667,70.2,57.3,83.4667,100.5,39.4333,12.0667,22.0333,102.6667,11.5,11.9,112.8667,120.4667,118.6333,32.6333,57.5333,66.5,38.3667,71.3333,23.6333,9.1,38.8667,24.5,106.9,12.9,14.2667,15.4667,11.1333,24.7333,13.7333,20.1,29.3333,16.5667,29.2667,58.2,15.0,114.6667,26.1,98.3667,23.3667,73.3333,122.7,73.7333,43.4,156.7333,71.9,38.8333,142.1,77.9,57.8667,110.6667,51.3333,36.7,33.5333,72.8667,71.3333,68.8,67.5,66.7333,74.5667,103.0,6.8667,163.9667,119.9,7.0667,7.1333,40.5667,37.9667,40.9333,90.2,44.7333,98.7,193.4333,154.1,6.9667,43.0333,6.9333,48.4667,47.1667,105.8
10,31.8333,13.9333,115.4333,46.2667,39.8333,37.1,51.4667,50.1667,11.8333,16.0,23.1,9.8667,60.1,20.4,26.4667,73.3667,40.8,35.2,55.8333,28.7667,18.2333,18.0667,59.0667,32.4667,41.8667,10.3667,13.0,41.3333,12.4,8.5667,36.7667,7.4667,32.2333,27.8,26.8333,12.3,20.7667,7.7333,54.2,19.5667,41.1333,135.8,51.8333,42.3,112.7,56.7333,43.1333,115.7,44.5333,43.5,38.5,96.4,53.1667,36.8667,67.7333,135.5667,81.7667,50.4333,51.9667,156.9,166.0667,240.0333,6.1667,58.8667,119.8667,92.2667,105.6,52.5,47.2333,218.2333,57.9667,75.3333,142.4667,80.2,6.3333,63.2667,6.8,48.3667,4.8333,113.2667
11,12.1333,25.8667,59.7667,17.1333,37.2333,20.0333,37.5667,51.7,12.9667,26.3667,47.2,10.1,47.2667,34.8,35.5,34.7667,52.5667,67.6,66.5333,11.2333,32.4333,22.4,36.4,41.0667,28.4333,12.7,87.3,47.0333,75.9,19.5333,45.5333,12.5,19.4,90.9667,63.8,11.4333,17.8,11.2333,92.7333,19.6667,119.4333,91.8,57.8,47.9333,96.4333,48.6,52.9,115.8667,94.9667,56.2667,69.6667,66.4667,68.9333,70.6,106.1667,57.4333,69.5333,49.7,57.7667,69.7333,112.0333,61.0,5.4667,46.4667,142.3,57.3667,124.2,62.2333,43.1,41.5,123.2667,92.0333,41.8667,37.8333,6.8333,44.1333,47.0333,54.1667,39.2,51.2333
